Created: 11/20/2024	05:40:32 PM
counter	t[min]	#1ch1	#1ch2	#1ch3	#1ch4	#1ch5	#1ch6	#1ch7	#1ch8	#1ch9	#1ch10	#1ch11	#1ch12	#1ch13	#1ch14	#1ch15	#1ch16	#2ch1	#2ch2	#2ch3	#2ch4	#2ch5	#2ch6	#2ch7	#2ch8	#2ch9	#2ch10	#2ch11	#2ch12	#2ch13	#2ch14	#2ch15	#2ch16	#3ch1	#3ch2	#3ch3	#3ch4	#3ch5	#3ch6	#3ch7	#3ch8	#3ch9	#3ch10	#3ch11	#3ch12	#3ch13	#3ch14	#3ch15	#3ch16	#4ch1	#4ch2	#4ch3	#4ch4	#4ch5	#4ch6	#4ch7	#4ch8	#4ch9	#4ch10	#4ch11	#4ch12	#4ch13	#4ch14	#4ch15	#4ch16	X(Fit1)	X(Fit2)	X(Fit3)	X(Fit4)	X(Fit5)	X(Fit6)	X(Fit7)	X(Fit8)	X(Fit9)	X(Fit10)	X(Fit11)	X(Fit12)	X(Fit13)	X(Fit14)	X(Fit15)	X(Fit16)	X(Fit17)	X(Fit18)	X(Fit19)	X(Fit20)	X(Fit21)	X(Fit22)	X(Fit23)	X(Fit24)	X(Fit25)	X(Fit26)	X(Fit27)	X(Fit28)	X(Fit29)	X(Fit30)	X(Fit31)	X(Fit32)	X(Fit33)	X(Fit34)	X(Fit35)	X(Fit36)	X(Fit37)	X(Fit38)	X(Fit39)	X(Fit40)	X(Fit41)	X(Fit42)	X(Fit43)	X(Fit44)	X(Fit45)	X(Fit46)	X(Fit47)	X(Fit48)	X(Fit49)	X(Fit50)	X(Fit51)	X(Fit52)	X(Fit53)	X(Fit54)	X(Fit55)	X(Fit56)	X(Fit57)	X(Fit58)	X(Fit59)	X(Fit60)	X(Fit61)	X(Fit62)	X(Fit63)	X(Fit64)	Fit1a1	Fit1a2	Fit1a3	Fit1a4	Fit2a1	Fit2a2	Fit2a3	Fit2a4	Fit3a1	Fit3a2	Fit3a3	Fit3a4	Fit4a1	Fit4a2	Fit4a3	Fit4a4	Fit5a1	Fit5a2	Fit5a3	Fit5a4	Fit6a1	Fit6a2	Fit6a3	Fit6a4	Fit7a1	Fit7a2	Fit7a3	Fit7a4	Fit8a1	Fit8a2	Fit8a3	Fit8a4	Fit9a1	Fit9a2	Fit9a3	Fit9a4	Fit10a1	Fit10a2	Fit10a3	Fit10a4	Fit11a1	Fit11a2	Fit11a3	Fit11a4	Fit12a1	Fit12a2	Fit12a3	Fit12a4	Fit13a1	Fit13a2	Fit13a3	Fit13a4	Fit14a1	Fit14a2	Fit14a3	Fit14a4	Fit15a1	Fit15a2	Fit15a3	Fit15a4	Fit16a1	Fit16a2	Fit16a3	Fit16a4	Fit17a1	Fit17a2	Fit17a3	Fit17a4	Fit18a1	Fit18a2	Fit18a3	Fit18a4	Fit19a1	Fit19a2	Fit19a3	Fit19a4	Fit20a1	Fit20a2	Fit20a3	Fit20a4	Fit21a1	Fit21a2	Fit21a3	Fit21a4	Fit22a1	Fit22a2	Fit22a3	Fit22a4	Fit23a1	Fit23a2	Fit23a3	Fit23a4	Fit24a1	Fit24a2	Fit24a3	Fit24a4	Fit25a1	Fit25a2	Fit25a3	Fit25a4	Fit26a1	Fit26a2	Fit26a3	Fit26a4	Fit27a1	Fit27a2	Fit27a3	Fit27a4	Fit28a1	Fit28a2	Fit28a3	Fit28a4	Fit29a1	Fit29a2	Fit29a3	Fit29a4	Fit30a1	Fit30a2	Fit30a3	Fit30a4	Fit31a1	Fit31a2	Fit31a3	Fit31a4	Fit32a1	Fit32a2	Fit32a3	Fit32a4	Fit33a1	Fit33a2	Fit33a3	Fit33a4	Fit34a1	Fit34a2	Fit34a3	Fit34a4	Fit35a1	Fit35a2	Fit35a3	Fit35a4	Fit36a1	Fit36a2	Fit36a3	Fit36a4	Fit37a1	Fit37a2	Fit37a3	Fit37a4	Fit38a1	Fit38a2	Fit38a3	Fit38a4	Fit39a1	Fit39a2	Fit39a3	Fit39a4	Fit40a1	Fit40a2	Fit40a3	Fit40a4	Fit41a1	Fit41a2	Fit41a3	Fit41a4	Fit42a1	Fit42a2	Fit42a3	Fit42a4	Fit43a1	Fit43a2	Fit43a3	Fit43a4	Fit44a1	Fit44a2	Fit44a3	Fit44a4	Fit45a1	Fit45a2	Fit45a3	Fit45a4	Fit46a1	Fit46a2	Fit46a3	Fit46a4	Fit47a1	Fit47a2	Fit47a3	Fit47a4	Fit48a1	Fit48a2	Fit48a3	Fit48a4	Fit49a1	Fit49a2	Fit49a3	Fit49a4	Fit50a1	Fit50a2	Fit50a3	Fit50a4	Fit51a1	Fit51a2	Fit51a3	Fit51a4	Fit52a1	Fit52a2	Fit52a3	Fit52a4	Fit53a1	Fit53a2	Fit53a3	Fit53a4	Fit54a1	Fit54a2	Fit54a3	Fit54a4	Fit55a1	Fit55a2	Fit55a3	Fit55a4	Fit56a1	Fit56a2	Fit56a3	Fit56a4	Fit57a1	Fit57a2	Fit57a3	Fit57a4	Fit58a1	Fit58a2	Fit58a3	Fit58a4	Fit59a1	Fit59a2	Fit59a3	Fit59a4	Fit60a1	Fit60a2	Fit60a3	Fit60a4	Fit61a1	Fit61a2	Fit61a3	Fit61a4	Fit62a1	Fit62a2	Fit62a3	Fit62a4	Fit63a1	Fit63a2	Fit63a3	Fit63a4	Fit64a1	Fit64a2	Fit64a3	Fit64a4
Start: 11/20/2024	05:40:32 PM
1	0.0407	-0.003	-0.002	-0.006	-0.006	-0.006	0.0	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.0687	-0.003	0.002	-0.006	-0.008	-0.005	0.0	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.0968	-0.002	0.0	-0.006	-0.006	-0.005	0.0	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.1248	-0.002	0.0	-0.006	-0.006	-0.005	0.002	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.1527	-0.002	0.0	-0.006	-0.009	-0.005	0.0	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.1808	-0.005	-0.002	-0.008	-0.008	-0.006	-0.003	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.2088	-0.003	0.0	-0.006	-0.008	-0.005	0.0	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.237	-0.002	0.0	-0.005	-0.006	-0.005	0.0	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0.2649	-0.005	-0.002	-0.006	-0.008	-0.006	-0.002	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0.2929	-0.002	0.002	-0.006	-0.008	-0.005	0.0	21.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
