Created: 9/2/2024	12:26:23 PM
counter	t[min]	#1ch1	#1ch2	#1ch3	#1ch4	#1ch5	#1ch6	#1ch7	#1ch8	#1ch9	#1ch10	#1ch11	#1ch12	#1ch13	#1ch14	#1ch15	#1ch16	#2ch1	#2ch2	#2ch3	#2ch4	#2ch5	#2ch6	#2ch7	#2ch8	#2ch9	#2ch10	#2ch11	#2ch12	#2ch13	#2ch14	#2ch15	#2ch16	#3ch1	#3ch2	#3ch3	#3ch4	#3ch5	#3ch6	#3ch7	#3ch8	#3ch9	#3ch10	#3ch11	#3ch12	#3ch13	#3ch14	#3ch15	#3ch16	#4ch1	#4ch2	#4ch3	#4ch4	#4ch5	#4ch6	#4ch7	#4ch8	#4ch9	#4ch10	#4ch11	#4ch12	#4ch13	#4ch14	#4ch15	#4ch16	X(Fit1)	Fit1a1	Fit1a2	Fit1a3	Fit1a4	X(Fit2)	Fit2a1	Fit2a2	Fit2a3	Fit2a4	X(Fit3)	Fit3a1	Fit3a2	Fit3a3	Fit3a4	X(Fit4)	Fit4a1	Fit4a2	Fit4a3	Fit4a4	X(Fit5)	Fit5a1	Fit5a2	Fit5a3	Fit5a4	X(Fit6)	Fit6a1	Fit6a2	Fit6a3	Fit6a4	X(Fit7)	Fit7a1	Fit7a2	Fit7a3	Fit7a4	X(Fit8)	Fit8a1	Fit8a2	Fit8a3	Fit8a4	X(Fit9)	Fit9a1	Fit9a2	Fit9a3	Fit9a4	X(Fit10)	Fit10a1	Fit10a2	Fit10a3	Fit10a4	X(Fit11)	Fit11a1	Fit11a2	Fit11a3	Fit11a4	X(Fit12)	Fit12a1	Fit12a2	Fit12a3	Fit12a4	X(Fit13)	Fit13a1	Fit13a2	Fit13a3	Fit13a4	X(Fit14)	Fit14a1	Fit14a2	Fit14a3	Fit14a4	X(Fit15)	Fit15a1	Fit15a2	Fit15a3	Fit15a4	X(Fit16)	Fit16a1	Fit16a2	Fit16a3	Fit16a4	X(Fit17)	Fit17a1	Fit17a2	Fit17a3	Fit17a4	X(Fit18)	Fit18a1	Fit18a2	Fit18a3	Fit18a4	X(Fit19)	Fit19a1	Fit19a2	Fit19a3	Fit19a4	X(Fit20)	Fit20a1	Fit20a2	Fit20a3	Fit20a4	X(Fit21)	Fit21a1	Fit21a2	Fit21a3	Fit21a4	X(Fit22)	Fit22a1	Fit22a2	Fit22a3	Fit22a4	X(Fit23)	Fit23a1	Fit23a2	Fit23a3	Fit23a4	X(Fit24)	Fit24a1	Fit24a2	Fit24a3	Fit24a4	X(Fit25)	Fit25a1	Fit25a2	Fit25a3	Fit25a4	X(Fit26)	Fit26a1	Fit26a2	Fit26a3	Fit26a4	X(Fit27)	Fit27a1	Fit27a2	Fit27a3	Fit27a4	X(Fit28)	Fit28a1	Fit28a2	Fit28a3	Fit28a4	X(Fit29)	Fit29a1	Fit29a2	Fit29a3	Fit29a4	X(Fit30)	Fit30a1	Fit30a2	Fit30a3	Fit30a4	X(Fit31)	Fit31a1	Fit31a2	Fit31a3	Fit31a4	X(Fit32)	Fit32a1	Fit32a2	Fit32a3	Fit32a4	X(Fit33)	Fit33a1	Fit33a2	Fit33a3	Fit33a4	X(Fit34)	Fit34a1	Fit34a2	Fit34a3	Fit34a4	X(Fit35)	Fit35a1	Fit35a2	Fit35a3	Fit35a4	X(Fit36)	Fit36a1	Fit36a2	Fit36a3	Fit36a4	X(Fit37)	Fit37a1	Fit37a2	Fit37a3	Fit37a4	X(Fit38)	Fit38a1	Fit38a2	Fit38a3	Fit38a4	X(Fit39)	Fit39a1	Fit39a2	Fit39a3	Fit39a4	X(Fit40)	Fit40a1	Fit40a2	Fit40a3	Fit40a4	X(Fit41)	Fit41a1	Fit41a2	Fit41a3	Fit41a4	X(Fit42)	Fit42a1	Fit42a2	Fit42a3	Fit42a4	X(Fit43)	Fit43a1	Fit43a2	Fit43a3	Fit43a4	X(Fit44)	Fit44a1	Fit44a2	Fit44a3	Fit44a4	X(Fit45)	Fit45a1	Fit45a2	Fit45a3	Fit45a4	X(Fit46)	Fit46a1	Fit46a2	Fit46a3	Fit46a4	X(Fit47)	Fit47a1	Fit47a2	Fit47a3	Fit47a4	X(Fit48)	Fit48a1	Fit48a2	Fit48a3	Fit48a4	X(Fit49)	Fit49a1	Fit49a2	Fit49a3	Fit49a4	X(Fit50)	Fit50a1	Fit50a2	Fit50a3	Fit50a4	X(Fit51)	Fit51a1	Fit51a2	Fit51a3	Fit51a4	X(Fit52)	Fit52a1	Fit52a2	Fit52a3	Fit52a4	X(Fit53)	Fit53a1	Fit53a2	Fit53a3	Fit53a4	X(Fit54)	Fit54a1	Fit54a2	Fit54a3	Fit54a4	X(Fit55)	Fit55a1	Fit55a2	Fit55a3	Fit55a4	X(Fit56)	Fit56a1	Fit56a2	Fit56a3	Fit56a4	X(Fit57)	Fit57a1	Fit57a2	Fit57a3	Fit57a4	X(Fit58)	Fit58a1	Fit58a2	Fit58a3	Fit58a4	X(Fit59)	Fit59a1	Fit59a2	Fit59a3	Fit59a4	X(Fit60)	Fit60a1	Fit60a2	Fit60a3	Fit60a4	X(Fit61)	Fit61a1	Fit61a2	Fit61a3	Fit61a4	X(Fit62)	Fit62a1	Fit62a2	Fit62a3	Fit62a4	X(Fit63)	Fit63a1	Fit63a2	Fit63a3	Fit63a4	X(Fit64)	Fit64a1	Fit64a2	Fit64a3	Fit64a4	
Start: 9/2/2024	12:27:53 PM

1	-0.003	-0.002	-0.006	-0.008	-0.005	-0.003	20.5
2	-0.003	-0.002	-0.008	-0.008	-0.006	0.0	20.5
3	-0.005	-0.002	-0.008	-0.009	-0.008	-0.002	20.5
4	-0.003	0.0	-0.005	-0.006	-0.005	0.0	20.5
5	-0.003	-0.002	-0.008	-0.009	-0.006	0.0	20.5
6	-0.003	-0.002	-0.006	-0.008	-0.006	-0.002	20.5
7	-0.008	0.0	-0.005	-0.006	-0.005	0.0	20.5
8	-0.012	-0.008	-0.012	-0.015	-0.012	-0.009	20.5
9	-0.002	0.0	-0.006	-0.008	-0.006	0.0	20.5
10	-0.003	0.0	-0.006	-0.006	-0.005	0.0	20.5
11	-0.008	-0.006	-0.012	-0.014	-0.011	-0.006	20.5
12	-0.002	0.0	-0.011	-0.012	-0.011	-0.006	20.5
13	-0.005	-0.002	-0.008	-0.008	-0.008	-0.002	20.5
14	-0.003	0.002	-0.005	-0.006	-0.006	0.002	20.5
15	-0.003	0.002	-0.005	-0.005	-0.006	0.0	20.5
16	-0.005	-0.002	-0.006	-0.008	-0.008	-0.002	20.5
17	-0.002	0.0	-0.005	-0.006	-0.005	0.002	20.5
18	-0.005	-0.002	-0.008	-0.006	-0.008	-0.003	20.5
19	-0.003	0.0	-0.006	-0.006	-0.006	-0.002	20.5
20	-0.005	-0.003	-0.008	-0.009	-0.008	-0.003	20.5
21	-0.003	0.0	-0.006	-0.008	-0.008	-0.002	20.5
22	-0.006	-0.002	-0.008	-0.009	-0.008	-0.003	20.5
23	-0.005	-0.002	-0.008	-0.009	-0.008	-0.003	20.5
24	-0.005	-0.002	-0.006	-0.008	-0.006	-0.002	20.5
25	-0.005	-0.002	-0.008	-0.008	-0.008	-0.002	20.5
26	-0.003	-0.002	-0.008	-0.008	-0.008	0.0	20.5
27	-0.002	0.0	-0.006	-0.008	-0.005	-0.002	20.5
28	-0.005	-0.002	-0.008	-0.009	-0.006	0.0	20.5
29	-0.003	0.0	-0.005	-0.006	-0.005	0.0	20.5
30	-0.003	-0.002	-0.008	-0.008	-0.006	-0.002	20.5
31	-0.005	-0.002	-0.006	-0.008	-0.006	-0.003	20.5
32	-0.005	0.0	-0.006	-0.008	-0.006	0.0	20.5
33	-0.005	-0.002	-0.008	-0.008	-0.006	-0.002	20.5
34	-0.005	-0.002	-0.006	-0.008	-0.006	0.0	20.5
35	-0.005	0.0	-0.008	-0.008	-0.006	-0.002	20.5
36	-0.003	0.0	-0.008	-0.008	-0.008	-0.002	20.5
37	-0.005	0.0	-0.008	-0.008	-0.006	-0.002	20.5
38	-0.005	-0.002	-0.006	-0.009	-0.006	-0.002	20.5
39	-0.005	-0.002	-0.006	-0.008	-0.008	-0.002	20.5
40	-0.005	0.0	-0.008	-0.008	-0.006	-0.002	20.5
41	-0.002	0.0	-0.006	-0.005	-0.005	0.0	20.5
42	-0.005	-0.002	-0.006	-0.008	-0.006	-0.002	20.5
43	-0.003	0.0	-0.008	-0.008	-0.006	-0.002	20.5
44	-0.005	0.0	-0.006	-0.008	-0.006	-0.002	20.5
45	-0.003	-0.002	-0.008	-0.009	-0.006	-0.002	20.5
46	-0.005	-0.002	-0.008	-0.008	-0.006	0.0	20.5
47	-0.005	-0.002	-0.008	-0.008	-0.008	-0.002	20.5
48	-0.003	0.0	-0.006	-0.009	-0.006	-0.002	20.5
49	-0.006	-0.002	-0.008	-0.009	-0.009	-0.003	20.5
50	-0.003	0.0	-0.008	-0.008	-0.008	-0.002	20.5
51	-0.003	-0.002	-0.008	-0.009	-0.006	-0.002	20.5
52	-0.003	0.0	-0.005	-0.005	-0.005	0.0	20.5
53	-0.005	-0.002	-0.008	-0.008	-0.008	-0.002	20.5
54	-0.003	-0.003	-0.008	-0.008	-0.006	-0.002	20.5
55	-0.003	-0.002	-0.008	-0.008	-0.008	-0.002	20.5
56	-0.003	-0.002	-0.006	-0.008	-0.005	-0.002	20.5
57	-0.005	0.0	-0.006	-0.008	-0.006	-0.003	20.5
58	-0.002	0.0	-0.008	-0.006	-0.005	0.0	20.5
59	-0.002	0.002	-0.006	-0.006	-0.006	0.0	20.5
60	-0.003	-0.002	-0.008	-0.008	-0.008	-0.002	20.5
61	-0.002	0.0	-0.005	-0.005	-0.005	0.0	20.5
62	-0.005	-0.002	-0.008	-0.008	-0.005	-0.003	20.5
63	-0.003	0.002	-0.006	-0.006	-0.005	0.0	20.5
64	-0.005	-0.002	-0.008	-0.009	-0.006	-0.002	20.5
65	-0.002	0.002	-0.006	-0.006	-0.006	0.0	20.5
66	-0.002	0.0	-0.006	-0.008	-0.005	0.0	20.5
67	-0.005	0.0	-0.006	-0.008	-0.006	0.0	20.5
68	-0.003	-0.002	-0.006	-0.009	-0.006	0.0	20.5
69	-0.003	0.0	-0.008	-0.008	-0.006	-0.002	20.5
70	-0.003	0.0	-0.008	-0.008	-0.005	-0.002	20.5
71	-0.003	-0.002	-0.006	-0.008	-0.006	-0.002	20.5
72	-0.003	-0.002	-0.008	-0.009	-0.006	-0.002	20.5
73	-0.003	-0.002	-0.008	-0.008	-0.006	0.0	20.5
74	-0.003	-0.002	-0.006	-0.008	-0.006	-0.002	20.5
75	-0.005	-0.003	-0.006	-0.008	-0.006	-0.003	20.5
76	-0.003	-0.002	-0.006	-0.009	-0.006	-0.003	20.5
77	-0.005	-0.002	-0.006	-0.008	-0.006	-0.002	20.5
